Laptop_name,price
"ASUS Vivobook E510MA-BR1112 With 15.6-inch Full HD (1920x1080) Display, Celeron N4020 Processor/4GB RAM/512GB SSD/DOS(Without Windows)/Integrated UHD Graphics/ English/Arabic Peacock Blue ",859
"ASUS VivoBook Flip-TP3402VA-LZ144W Laptop With 14-Inch Touch Display, Core i9-13900H Processor/16GB RAM/1TB SSD/Windows 11/Intel Iris Xe Graphics With Pen English/Arabic Silver ","3,299"
"DELL Renewed - Latitude 7300 Laptop With 13-Inch Full HD Display,Core i5 8365U Processor/8GB RAM/256GB SSD/Intel UHD Graphics/Windows 10 English Black ","1,366"
"DELL Renewed - 5400 Laptop With 14-Inch HD LED Display,Core i5-8265U/DDR4/Quad Core/8th Gen/8GB RAM/512 SSD/Windows 10 English/Arabic Black ","1,299"
"Lenovo Renewed - ThinkPad T420 Laptop With 14-Inch Screen Display,Intel Core i5-2nd Generation/8GB RAM/128GB SSD/Windows 10 English Black ","1,029"
"Microsoft Surface Laptop 5 With 13.5-Inch PixelSense Display, 12th Gen Intel Core i5-1235U Processor / 8GB RAM / 512GB SSD / Intel Iris Xe Graphics / English/Arabic Platinum ","3,899"
"Infinix GTBOOK Laptop With 16-Inch Display, Core i5-12450H Processor/16GB RAM/512GB SSD/6GB Nvidia Geforce RTX 3050 Graphics Card/Windows 11 Home With RGB Pad, RGB Headset & Gaming Mouse English/Arabic Mecha Gray ","2,999"
"Infinix GTBOOK Laptop With 16-Inch Display, Core i9-13900H Processor/32GB RAM/1TB SSD/6GB Nvidia Geforce RTX 4060 Graphics Card/Windows 11 Home With RGB Pad, RGB Headset & Gaming Mouse English/Arabic Gray ","5,399"
"Lenovo Renewed - Thinkpad T480s (2020) Laptop With 14-Inch Display, Intel Core i7 Processor/8th Gen/16GB RAM/512GB SSD/Intel HD Graphics English Black ","1,809"
"DELL Renewed - Lattidue E7280 Laptop With 12.5-Inch Display, Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/64MB‎Intel HD Graphics 520 English Black ","1,028"
"DELL Renewed - Latitude E7270 (2016) Laptop With 12.5-Inch Display, Intel Core i7 Processor/6th GEN/8GB RAM/256GB SSD/520 Integrated HD Graphics English Black ","1,294"
"Acer Aspire 3 A315 Laptop With 15.6-Inch FHD Display, Core i7-1255U Processor/8GB RAM/512GB SSD/Intel Iris Xe Graphics/DOS(Without Windows) English/Arabic Pure Silver ","1,979"
"HP Renewed - 830 G6 Business Laptop With 12.5-Inch Display,Intel Core i7 Processor/8th Generation/16GB RAM/512 GB SSD/Windows 10 Pro English Silver ","1,971"
"HP Renewed - 830 G6 Business Laptop With 12.5-Inch Display,Intel Core i7 Processor/8th Generation/16GB RAM/512 GB SSD/Windows 10 Pro English Silver ","1,971"
"Lenovo Yoga 9 Laptop With 14-Inch Display, Core i7-1360P Processor/16GB RAM/1TB SSD/Windows 11/Intel Iris Xe Graphics English/Arabic Oatmeal ","4,999"
"Lenovo ThinkPad E15 Laptop With 15.6-inch FHD Display, Core i5-1235U Processor/8GB RAM/256GB SSD/DOS/Intel Iris Xe Graphics English/Arabic Black ","3,175"
"HP Renewed - ProBook 640 G2 Laptop With 14-Inch Display,Intel Core i5 Processor /6th Gen/8GB RAM/256GB SSD/620MB Intel UHD Graphics/Windows 10 Pro English Black/silver ",998.50
"HP 6756 EliteBook 645 G9 Laptop With 14-Inch Full HD (1920x1080) Display IPS Display, Ryzen 7-5825U Processor/16GB RAM/512GB SSD/Windows 11 Pro/AMD Radeon Graphics/ English/Arabic Silver ","2,999"
"HP EliteBook 640 G9 Laptop With 14-Inch Full HD IPS Display, Core i7-1255U Processor/8GB RAM/512GB SSD/DOS/Intel Iris Xe Graphics English/Arabic Silver ","3,250"
"ASUS Vivobook X1500EP-EJ648 Laptop With 15.6-inch, Intel Core i5-1135G7 Processor/8GB RAM/512GB SSD/DOS(Without Windows)/NVIDIA GeForce MX330 2GB Graphics Card/ English/Arabic Transparent Silver ","1,649"
"DELL Inspiron 15 3520 Laptop With 15.6-Inch FHD Display, Core i5-1235U Processor/8GB RAM/256GB SSD/Intel UHD Graphics/Windows 11 English/Arabic Black ","2,090"
"DELL Renewed - Latitude E7440 (2014) Laptop With 14-Inch Display, Intel Core i5 Processor/4th Gen/4GB RAM/500GB HDD/Intel HD Graphics 4400 English Silver ","1,134"
"Lenovo Ideapad 3 15IAU7 Laptop (Intel i5-1235U, Ram 8Gb DDR4, Storage 256Gb Ssd, Intel Iris Xe Graphics, 15.6"" Fhd) Win 10 Pro English/Arabic Grey ","2,750"
"HP Renewed - EliteBook 840 G5 Laptop With 14 inch Display,Intel Quad-Core i5-8250U/8GB DDR4 RAM/256GB SSD/Windows 10 Pro Silver ","1,599"
"HP Renewed - Elitebook 840 G4 (2017) Laptop With 14-Inch Display,Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Integrated Graphics English Silver English Silver ","1,073"
"Lenovo Renewed - Thinkpad X1 Carbon G4 (2018) Laptop With 14-Inch Display, Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel UHD Graphics 620 English Black ","1,440"
"DELL Renewed - Latitude E7470 (2016) Laptop With 14-Inch Display, Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/1.74GB Intel HD Graphics 520 English Black ","1,037"
"HP Renewed - Elitebook 840 G5 (2019) Laptop With 14-Inch Display,Intel Core i7 Processor/8th Gen/16GB RAM/512GB SSD/â€ŽIntel UHD Graphics 620 With English/Arabic Keyboard Silver Silver ","1,779"
"Apple Renewed - Macbook Pro A1502 (2014) Laptop With 13.3-Inch Display, Intel Core i5 Processor/6th Gen/8GB RAM/128GB SSD/1.5GB Integrated Graphics With English/Arabic Keyboard English/Arabic Silver ","1,713"
"Lenovo Renewed - Chromebook 100e (2019) Laptop With 11.6-Inch Display, MediaTek MTK 8173C Processor/4GB RAM/32GB eMMC/8th Gen/Chrome OS/Integrated Graphics English Black ",589
"DELL Renewed - Latitude 7300 Laptop With 13-Inch Full HD Display,Core i5 8365U Processor/8GB RAM/256GB SSD/Intel UHD Graphics/Windows 10 English Black English Black ","1,199"
"Lenovo IdeaPad 1 14IGL05 With 14-Inch FHD Anti-Glare Display, Celeron N4020 Processor/4GB RAM/128GB SSD/DOS/Integrated Intel UHD Graphics 600 And HP Desk Jet 2320 All-In-One Printer English/Arabic Platinum Grey ","1,310"
"Lenovo Renewed - Chromebook 100e (2019) Laptop With 11.6-Inch Display, MediaTek MTK 8173C Processor/4GB RAM/32GB eMMC/8th Gen/Chrome OS/Integrated Graphics English Black ",572
HUAWEI Mate Book X Pro Laptop MACHC-WAE9LP Core i7-10510U/Ram 16GB DDR4/ Storage 1Tb SSD/ Display 13.9 Inch English/Arabic Gray ,"4,750"
Acer Nitro V ANV15 Gaming Notebook 13Th Gen Intel Core i7-13620H 10 Cores/16GB DDR5 RAM/1TB SSD Storage/6GB NVIDIA®GeForce®RTX 4050 Graphics/15.6 Inch FHD IPS 144Hz Display/Win 11 Home English/Arabic Obsidian Black ,"4,599"
"SYOSI Case for Microsoft Surface Laptop Go 12.4 Inch Laptop Scratch and Fingerprint Resistant Computer Removable Cover (12.4in, Grey) ",112.95
"HP Renewed - 830 G6 Business Laptop With  12.5-Inch Display,Intel Core i5 Processor/8th Generation/16GB RAM/512 GB SSD/Windows 10 Pro English Silver ","1,515"
"HP Renewed - Elitebook  8560P Laptop With 15.6-Inch Display, Intel Core i5 Processor/2nd Gen/8GB RAM/256GB SSD/Intel HD Graphics English Silver ","1,116"
"HP Omen Laptop With 16.1-inch Display,Core i7 Processor/32GB RAM/1TB SSD/Windows 11/8GB Nvidia GeForce RTX 4050 Graphic Card English/Arabic Shadow Black ","5,449"
"ASUS X415 Laptop With 14-inch FHD Display, Core i7-1165G7 Processor/8GB RAM/512GB SSD/DOS(Without Windows)/Intel Iris Xe Graphics English/Arabic Slate Grey ","2,439"
"Lenovo Renewed - Thinkpad x220 (2000) Laptop With 12.3-Inch Display, Intel Core i5 Processor/2nd Gen/8GB RAM/128GB SSD/Intel HD Graphics English Black ","1,000"
"ASUS Vivobook 15 X1504VA-NJ108 Laptop With 15.6-Inch FHD Display, Core i7-1355U Processor/16GB RAM/512GB SSD/Intel Iris XE Graphics/DOS(Without Windows) English/Arabic Silver ","2,699"
"Lenovo IdeaPad 3 15IAU7 Laptop With 15.6-Inch Display, Core i7-1255U Processor/8GB RAM/512GB SSD/Intel Iris Xe Graphics/DOS(Without Windows)/ English/Arabic Arctic Grey ","2,189"
"HP Renewed - Elitebook 9480M (2017) Laptop With 14-Inch Display, Intel Core i5 Processor/4th Gen/8GB RAM/256GB SSD/‎Intel HD Graphics 4000 English Silver ","1,440"
"Microsoft Surface Laptop Studio With 14.4-Inch Touchscreen Display, Core i5 Processer/16GB RAM/256GB SSD/Intel XE Graphics English Platinum ","3,799"
"Lenovo IdeaPad 3 14IIL05 Laptop (14"" Fhd, Core i3-1035G1, Intel Uhd Graphics, 8Gb Ram, 256 Ssd + 1Tb Hdd) Win 10 Pro English/Arabic Grey ","1,449"
"ASUS G614JZ-N3006W Laptop With 16-inch Full HD Display, Intel Core i7-13650HX Processor/16GB RAM DDR5/1TB SSD/Windows 11 Home/ Nvidia GeForce RTX 4080 12GB/ English/Arabic Grey ","8,999"
"Lenovo Renewed - Thinkpad X260 (2016) Laptop With 12.5-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics 520 English Black ","1,218"
"HP HP Victus Gaming Laptop With 16.1-inch FHD (1920x1080) Display, AMD Ryzen 7-7840HS Processor/32GB RAM DDR5/1TB SSD/Windows 11/NVIDIA GeForce RTX 4050 6GB/ English/Arabic Mica Silver ","4,299"
"Lenovo IdeaPad L3 15ITL6 Laptop With 15.6-Inch FHD Display, Core i5 Processor/8Gb DDR4 Ram/512Gb SSD/Intel Iris Xe Graphics Card/Windows 10 Pro English/Arabic Grey ","2,199"
"Lenovo Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/512GB SSD/5500MB Intel UHD Graphics/Windows 10 Pro English Black ","1,074"
"DELL Renewed - Lattidue E7280 Laptop With 12.5-Inch Touchscreen Display,Intel Core i7 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics 520 English Black ","1,526"
"ASUS Vivobook X1504ZA - NJ185 Laptop With 15.6-Inch FHD Display, Core i7-1255U Processor/16GB RAM/1TB SSD/Intel UHD Graphics/DOS(Without Windows) English/Arabic Silver ","2,599"
"ASUS ZENBOOK Filp 13 BX363 Laptop With 13.3-Inch Display, Core i7-1165G7 Processor/16GB RAM/512GB SSD/Intel Iris Xe Graphics/Windows 10 Pro Arabic Pine Grey ","5,000"
"HP Renewed - Elitebook 840 G3 Laptop With 14-Inch Display, Intel Core i7 Processor/6th Gen/8GB RAM/256GB SSD/64MB Intel HD Graphics 520 English Silver ","1,147"
Lenovo IdeaPad 3 14IIL05 Laptop with 14 inch FHD Display/Intel Core i3 Processor/4GB RAM/1TB HDD/Integrated Intel UHD Graphics/DOS(Without Windows)/ Platinum Grey ,"1,199"
"HP Envy x360 Touch Laptop With 15.6-inch Display, Core i7-1355U Processor/16GB RAM/1TB SSD/Windows 11/Intel Iris Xe Graphics English/Arabic Natural Silver ","3,899"
"Lenovo Thinkpad E14 Laptop With 14-Inch Display, Ryzen 7-5825U Processor/8GB RAM/512GB SSD/Windows 11 Pro/AMD Radeon Graphics English/Arabic Black ","2,549"
"Infinix GTBOOK Laptop With 16-Inch Display, Core i5-12450H Processor/16GB RAM/512GB SSD/6GB Nvidia Geforce RTX 3050 Graphics Card/Windows 11 Home With RGB Pad, RGB Headset & Gaming Mouse English/Arabic Mecha Gray ","2,999"
"Infinix GTBOOK Laptop With 16-Inch Display, Core i9-13900H Processor/32GB RAM/1TB SSD/6GB Nvidia Geforce RTX 4060 Graphics Card/Windows 11 Home With RGB Pad, RGB Headset & Gaming Mouse English/Arabic Gray ","5,399"
"DELL Renewed - Latitude 7300 Laptop With 13-Inch Full HD Display,Core i5 8365U Processor/8GB RAM/256GB SSD/Intel UHD Graphics/Windows 10 English Black ","1,366"
"DELL Latitude 3410 Laptop With 14-Inch Display, Core i5 Processor/4GB RAM/1TB HDD/Intel UHD 620 Graphics/DOS (Without Windows)/ English Black ","2,999"
"Lenovo Renewed - Chromebook 100e (2019) Laptop With 11.6-Inch Display, MediaTek MTK 8173C Processor/4GB RAM/32GB eMMC/8th Gen/Chrome OS/Integrated Graphics English Black ",572.05
"Lenovo Renewed - Chromebook 100e (2019) Laptop With 11.6-Inch Display, MediaTek MTK 8173C Processor/4GB RAM/32GB eMMC/8th Gen/Chrome OS/Integrated Graphics English Black ",572.05
"Acer Aspire 3 A315 Laptop With 15.6-Inch Full HD (1920x1080) Display, Intel Core i7-1255U Processor/8GB RAM/512GB SSD/DOS(Without Windows)/NVIDIA GeForce MX550 2GB Graphics/ English/Arabic Pure Silver ","2,108"
"HP Renewed - Elitebook 830 G6 Laptop With 13-inch Display,Intel Core i5-8th Gen/8GB RAM/256GB SSD/Windows 10 English Silver ","1,299"
Apple MacBook Pro 16-inch  Apple M1 Pro chip with 10‑core CPU and 16‑core GPU 16GB Ram  512GB SSD english_arabic Space Grey ,"8,500"
"DELL Latitude 3440 Notebook Laptop 13th Gen Intel i5-1335U, Ram 8 Gb DDR4, M.2 512 Gb Ssd, Integrated Intel Iris Xe Or UHD Graphics, 14.0"" (1920x1080) FHD, FHD Cam, Win 11 Pro English/Arabic Grey ","2,990"
"DELL Renewed - Latitude E7270 (2016) Laptop With 12.5-Inch Display, Intel Core i7 Processor/6th GEN/8GB RAM/256GB SSD/520 Integrated HD Graphics English Black ","1,294"
"ASUS E510 Laptop With 15.6-Inch Display, Celeron N4020 Processor/4GB RAM/256GB SSD/Intel UHD Graphics/DOS (Without Windows) Arabic Peacock Blue ",950
"Lenovo Renewed - Thinkpad L380 Business Laptop With 13.3-Inch HD Display,Intel core i3 8th Generation/8GB DDR4 RAM/256GB SSD Hard/Windows 10 Pro English Black ",998.50
"Lenovo Renewed - Thinkpad L380 Business Laptop With 13.3-Inch HD Display,Intel core i3 8th Generation/8GB DDR4 RAM/256GB SSD Hard/Windows 10 Pro English Black ",998
"Lenovo IdeaPad 5 15IL05 Laptop With 15.6-Inch Full HD Display, Core i7–1165G7 Processer/8GB RAM/1TB HDD+128GB SSD/DOS(Without Windows)/2GB NVIDIA GeForce MX450 Graphics Card Arabic Graphite Grey ","2,290"
"SYOSI Case for Microsoft Surface Laptop Go 12.4 Inch Laptop Scratch and Fingerprint Resistant Computer Removable Cover (12.4in, Grey) ",112.95
"Acer Renewed - Chromebook 14 Laptop With 14-Inch Display,Celeron N3060 Processor/4GB RAM/16GB SSD Flash Drive/Intel HD Graphics English Sparky Silver ",661.75
"DELL Renewed - Chromebook 11 3189 2NN30 Convertible Laptop With 11.6-inch IPS Touchscreen Display, Intel Celeron Processor/4 GB RAM/16 GB eMMC/Intel HD 400 Graphics English Black ",558
"DELL G15 5530 Laptop With 15.6-inch Full HD Display, Core i7-13650HX Processor/16GB RAM/512 SSD/DOS(Without Windows)/NVIDIA GeForce RTX 4060 6GB GDDR6/ English/Arabic Dark Shadow Grey ","5,789"
"Apple Renewed - Macbook Pro A1502 (2015) Laptop With 13.3-Inch Display, Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/1.5GB Integrated Graphics English Silver ","1,912"
"ASUS EXPERTBOOK B5402FEA Laptop With 14-inch FHD Touch Display, Intel Core i7-1195G7 Processor/16GB RAM/512GB SSD/Windows 11 Pro/Intel Iris Xe Graphics/ English/Arabic Black ","3,890"
"HP Renewed - Chromebook 11 G6 EE 11.6"" Chromebook Intel Celeron 1.10 GHz 2 GB 16 GB Chrome OS English Black ",486
"Lenovo Renewed - Thinkpad T450 (2015) Laptop With 14-Inch Display, Intel Core i5 Processor/4th Gen/4GB RAM/500HDD/Intel HD Graphics English Black ",955.85
"Apple Renewed - Macbook Air A1465 (2014) Laptop With 11.6-Inch Display,Intel Core i5 Processor/6th Gen/4GB RAM/120GB SSD/MacOS English Silver ","1,396"
"Apple Renewed - Macbook Air A1466 (2017) Laptop With 13.3-Inch Display, Intel Core i5 Processor/7th Gen/8GB RAM/128GB SSD/1.5GB Intel HD Graphics English Silver ","1,912"
"Lenovo Legion 5 Gaming Laptop With 15.6-Inch Display, AMD Ryzen 7-6800H Processor/16GB RAM/1TB SSD/NVIDIA GeForce RTX 3060 6GB Graphics Card/Windows 11 Home Arabic Storm Grey ","8,250"
"Lenovo IdeaPad 3 15ITL6 Laptop With 15.6-Inch FHD (1920x1080) Display, Core i3 Processor/4GB RAM/1TB HDD/DOS(Without Windows)/Intel UHD Graphic Card English/Arabic Abyss Blue ","1,399"
"Lenovo Legion S5 Gaming Laptop With 16-inch (2560x1600) Display, Intel Core i7-13700H Processor/16GB RAM DDR5/1TB SSD/Windows 11/NVIDIA Geforce RTX 4060 8GB/ English/Arabic Storm Grey ","6,300"
"Apple Renewed - Macbook Air A1466 (2017) Laptop With 13.3-Inch Display, Intel Core i7 Processor/7th Gen/8GB RAM/256GB SSD/1.5GB Integrated Graphics English Silver ","2,058"
"HP 15-fd0031nx Laptop With 15.6-inch (1920x1090) FHD Display, Intel Core i5-1334U Processor/8GB RAM DDR4/512GB SSD M.2/Windows 11 Home/Intel Iris Xe Graphics/ English/Arabic Warm Gold ","1,889"
"Apple New 2024 MacBook Air 13-inch Display, Apple M3 Chip 8-Core CPU 10-Core GPU Processor/16GB RAM/512GB SSD/Intel UHD Graphics English/Arabic Silver ","6,799"
"Lenovo IdeaPad Flex 5 Convertible Laptop With 14-inch (1920x1200) Display, Intel Core i3-1315U Processor/8GB RAM DDR4/512GB SSD/Windows 11/Intel UHD Graphics/ English/Arabic Arctic Grey ","1,699"
"Apple 2023 Newest MacBook Pro MRX73 Laptop M3 Pro chip with 12‑core CPU, 18‑core GPU: 14.2-inch Liquid Retina XDR Display, 18GB Unified Memory, 1TB SSD Storage And Works with iPhone/iPad English/Arabic Silver ","10,999"
"DELL G15 5530 Gaming Laptop With 15.6-Inch FHD Display, Core i7-13650HX Processor/16GB RAM/1TB SSD/8GB NVIDIA GeForce RTX 4060 Graphics Card/Free Dos (Without Windows) English/Arabic Dark Shadow Grey ","5,770"
"Apple New 2024 MacBook Air 13-inch Display, Apple M3 Chip 8-Core CPU 10-Core GPU Processor/16GB RAM/512GB SSD/Intel UHD Graphics English/Arabic Starlight ","6,799"
"DELL Latitude 3540 Laptop With 15.6-inch Display, Core i7–1355U Processor/8GB RAM/512GB SSD/DOS(Without Windows)/Intel Iris Xe Graphics/ English/Arabic Black ","3,499"
"DELL Latitude 3540 Laptop With 15.6-Inch Display, Core i5-1335U Processor/8GB RAM/256GB SSD/Intel Iris XE Graphics/DOS(Without Windows) English/Arabic GRAY ","2,949"
"DELL Renewed - Latitude E7470 Laptop With 14-Inch Display, Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/1.74GB Intel HD Graphics 520 English Black ","1,022"
"HP Renewed - Elite X2 1012 G1 Laptop With 12.3-Inch Touchscreen Display, Intel Core M5 Processor/6th Gen/8GB RAM/256GB SSD/Intel UHD Graphics 620 English Silver ","1,440"
"Apple New 2024 MacBook Air 15-inch Display, Apple M3 Chip 8-Core CPU 10-Core GPU Processor/8GB RAM/265GB SSD/Intel UHD Graphics English/Arabic Midnight ","5,799"
"HP 14-CF2011NX-25U10EA Laptop, 14-Inch Display, Intel Celeron N4020 ‎1.1GHz, 8Gb Ram, 256 Ssd, ‎Integrated ‎Intel UHD Graphics 600, Win 10 Pro English/Arabic Black ","1,349"
"Microsoft SURFACE LAPTOP GO 3 12.4-Inch Display, Core i5-1235U Processor/8GB RAM/256GB SSD/Intel Iris Xe Graphics/Windows 11 Home English/Arabic Platinum ","2,559"
"HP Renewed - EliteBook 840 G3 Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/16GB RAM/512GB SSD/Integrated Graphics English Silver ","1,176"
"DELL Renewed - Latitude E7470 (2016) Laptop With 14-Inch Display, Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Integrated Graphics English Black ","1,036"
"Lenovo Lenovo ThinkPad E14 Gen 5 laptop With 14-inch WUXGA (1920x1200) IPS Display, Intel Core i7-1355U processor/8GB DDR4 RAM/512GB SSD/DOS(Without Windows)/NVIDIA GeForce MX550 2GB GDDR6/ English/Arabic Graphite Black ","4,199"
"Lenovo IdeaPad 3 15IAU7 Laptop With 15.6-FHD (1920x1080) Display, Core i5-1235U Processor/8GB RAM/512GB SSD/DOS(Without Windows)/Intel Iris Xe Graphics English/Arabic Abyss Blue ","1,699"
Lenovo ThinkPad T14S Gen 2 I7-1165G7 Processor/ Ram 16Gb DDR4/ Storage 512Gb Ssd/ 14 Inch FHD Display/ Windows 10 Pro English/Arabic Black ,"6,999"
"Lenovo ThinkPad E15 Gen 4 21E600AJGP Laptop With 15.6-Inch Display, Core i7-1255U Processor/8GB RAM/512GB SSD/2GB NVIDIA GeForce MX550 Graphics Card/DOS(Without Windows) English Black ","4,149"
"DELL Latitude 5440 Laptop With 14-inch Display, Core i7–1355U Processor/16GB RAM/512GB SSD/DOS(Without Windows)/ English/Arabic Black ","4,949"
"GIGABYTE AORUS 15 9KF Laptop With 15.6-inch Thin Bezel FHD (1920x1080) 144Hz Display, Intel Core i5-12500H Processor/8GB DDR5 RAM/512GB SSD/Windows 11 Home/NVIDIA GeForce RTX 4060 8GB/ ","4,099"
"DELL Inspiron 3501 Laptop With 15.6-Inch HD Display, Core i3-1005G1 Processor/4GB RAM/1TB HDD/Intel UHD Graphics/Windows 10 /International Version English Black ","1,699"
"HP Renewed - Elitebook 840 G4 Laptop With  14.1-Inch Display,Intel Core i5-7th Generation CPU/12GB DDR4 RAM/256GB SSD Hard/Windows 10 Pro English Silver ","1,147"
"Infinix GTBOOK Laptop With 16-Inch Display, Core i5-12450H Processor/16GB RAM/512GB SSD/6GB Nvidia Geforce RTX 3050 Graphics Card/Windows 11 Home With RGB Pad, RGB Headset & Gaming Mouse English/Arabic Mecha Gray ","2,999"
"Infinix GTBOOK Laptop With 16-Inch Display, Core i9-13900H Processor/32GB RAM/1TB SSD/6GB Nvidia Geforce RTX 4060 Graphics Card/Windows 11 Home With RGB Pad, RGB Headset & Gaming Mouse English/Arabic Gray ","5,399"
"ASUS X1504ZA-NJ426 Laptop With 15.6-inch, Core i5-1235u Processor/8GB RAM/1TB SSD/DOS(Without Windows)/ English/Arabic Silver ","2,049"
"HP ProBook 455 G9 Laptop With 15.6-inch Full HD Display, Ryzen 7-5825U Processor/16GB RAM 512GB SSD/DOS(Without Windows)/AMD Radeon Graphics/ English/Arabic Silver ","2,799"
"Lenovo IdeaPad 3 15ITL6 Laptop With 15.6-Inch FHD Display, Core i3 Processor/4GB RAM/1TB HDD/DOS (Without Windows)/Intel UHD Graphics Card English/Arabic Arctic Grey ","1,449"
"DELL Renewed - 7390 Laptop With 14-Inch HD LED Display,Core i5-8265U/DDR4/Quad Core/8th Gen/8GB RAM/512GB SSD/Windows 10 English/Arabic Black ","1,299"
"HP OMEN 17-ck2000nx Gaming Laptop With 17.3 inch QHD (2560 × 1440) Display, Intel Core i9-13900HX Processor/32GB RAM DDR5/2TB SSD/Windows 11/NVIDIA GeForce RTX 4090 16GB/ English/Arabic Shadow Black ","13,299"
"DELL G15 5530 Gaming Laptop With 15.6-inch Display, Core i7-13650HX Processor/16GB RAM/512GB SSD/6GB NVIDIA GeForce RTX 3050 Graphics Card/DOS(Without Windows) English/Arabic Dark Shadow Grey ","3,999"
"Apple Renewed - Macbook Pro A1502 (2015) Laptop With 13.3-Inch Display, Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/1.5GB Integrated Graphics English Silver ","1,912"
"Lenovo Ideapad 1 Laptop With 15.6-Inch FHD Display, Core i3-1215U Processor/8GB RAM/512GB SSD/Intel Iris XE Graphics/Windows 11 Home English Cloud Grey ","1,999"
"DELL Renewed - Latitude E5440 Laptop With 14-Inch Display, Intel Core i5 Processor/4th Gen/8GB RAM/512GB SSD/Intel HD Grpahics English/Arabic Black ","1,176"
"DELL Latitude 3440 Laptop With 14-inch Display, Core i7–1355U Processor/8GB RAM/512GB SSD/DOS(Without Windows)/Nvidia GeForce MX550 2GB/ English/Arabic Black ","3,849"
"Microsoft Surface Pro 9 Laptop With 13-Inch Full HD Display, Core i5-1245U Processor/16GB RAM/256GB SSD/Intel Iris XE Graphics/Windows 11 Pro/ English Graphite ","4,799"
"Lenovo IdeaPad 1 15ALC7 Laptop With 15.6-Inch Display, Ryzen 7-5700U Processor/8GB RAM/512GB SSD/Windows 11/Intel UHD 600 English/Arabic grey ","1,799"
"Lenovo Yoga S7 Laptop With 14.5 Inch 3K (3072x1920) Display, Intel Core i7-13700H Processor/16GB RAM DDR5/1TB SSD/Windows 11/NVIDIA GeForce RTX 4050 6GB/ English/Arabic Storm Grey ","5,174"
"ASUS Vivobook X1504VA Laptop With 15.6-Inch FHD Display, Core i7-1355U Processor/8GB RAM/1TB SSD/Intel Iris Xe Graphics/Free Dos (Without Windows) English/Arabic Cool Silver ","2,499"
"Lenovo Renewed - Chromebook N23 (2017) Laptop With 11.6-Inch Display, Intel Celeron Processor/3rd Gen/4GB RAM/16GB eMMC/Integrated Graphics English Black ",678
"HP Renewed - EliteBook 840 G5 Laptop With 14 Inch HD Display,7th Generation Core i5 7200U Processor/16GB DDR4 RAM/512GB SSD Hard/Windows 10 Pro English Silver ","1,365"
"Apple New 2024 MacBook Air MRYV3 15-inch Display, Apple M3 Chip 8-Core CPU 10-Core GPU Processor/8GB RAM/512GB SSD/Intel UHD Graphics English Midnight ","6,499"
"Lenovo ThinkPad E14 Gen 4 Laptop With 14-Inch FHD Display, Core i5 Processor/ 8GB RAM/512GB SSD/DOS/Intel Iris Xe Graphics/Fingerprint Reader English/Arabic Black ","3,499"
"Lenovo Renewed - Thinkpad T470s Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Black ","1,147"
"DELL G15 5530 Laptop With 15.6-Inch Display, Core i5-13450HX Processor/16GB RAM/512GB SSD/6GB NVIDIA GeForce RTX 3050 Graphics Card/Windows 11 Home English/Arabic Black ","4,099"
"Apple MacBook Air MQKT3 15-Inch Display, Apple M2 Chip with 8-Core CPU And 10-Core GPU, 512GB SSD,English Keyboard Silver ","5,500"
"Apple Renewed - Macbook Pro A1502 (2015) Laptop With 13.3-Inch Display, Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/1.5GB Integrated Graphics English Silver ","1,912"
"ASUS X1504ZA-NJ055 Laptop With 15.6-inch, Core i3-1215U Processor/4GB RAM/256GB SSD/DOS(Without Windows)/ English/Arabic Silver ","1,219"
"Apple Renewed - Macbook Air A1466A (2017) With 13-Inch Display,Intel Core i5 Processor 5th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Silver English Silver ","1,735"
"Acer A315-58-74GF Laptop With 15.6-inch FHD Display ,Core i7-1165G7 Processor/8GB RAM/512GB SSD/DOS(Without Windows)/ English/Arabic Pure Silver ","1,895"
"Lenovo IdeaPad 3 15IML05 Laptop With 15.6-Inch Display, Core i5-10210U Processor/8GB RAM/1TB HDD/DOS(Without Windows)/2GB Nvidia MX130 Graphic Card Abyss Blue ","1,749"
"KASTWAVE Laptop Cooling Pad,7-16 Inch Ultra Notebook Slim Portable USB Powered (2 Quiet Big Fans), Gaming Laptop Cooler 1200RPM, 6 Heights Adjustment, 2 USB Port ",79.75
